,track_name,artist_name,release_date,id_track,popularity,genero
149,right where you left me - bonus track,Taylor Swift,2021-01-07,3zwMVvkBe2qIKDObWgXw4N,71,pop
150,I Knew You Were Trouble (Taylor's Version),Taylor Swift,2021-11-12,6AtZLIzUINvExIUy4QhdjP,68,pop
151,Therefore I Am,Billie Eilish,2021-07-30,20R4HfKloPKgXDqU7UKk3x,70,pop
152,CHIMBITA,"Feid, Sky Rompiendo",2021-08-20,35xvhWIZMpsDcJxr14Ukbx,60,pop
153,Fearless (Taylor’s Version),Taylor Swift,2021-04-09,77sMIMlNaSURUAXq5coCxE,71,pop
154,Overwhelmed (Ryan Mack Remix),Ryan Mack,2021-07-14,03eyNjBM2mpx28H6kdaufN,69,pop
155,It'll Be Okay,Shawn Mendes,2021-12-01,2KnLkZ3z7PO3kgVGHGqDpD,67,pop
156,VACAXIONES,Feid,2021-12-17,5QLs1kIWkkxcdUBfTkqWBX,55,pop
157,Guaro (Remix),"Pipe Bueno, Jessi Uribe, Yeison Jimenez, Carin Leon, Alzate, Darío Gómez, Luis Alberto Posada, El Charrito Negro, Jhonny Rivera, Jhon Alex Castaño",2021-09-16,5sMHuOIvtsSuFZafTcF19Q,62,pop
158,TENGO FE,Feid,2021-08-20,57pkksnRS4NOOphTmoRlK2,58,pop
159,I Didn't Change My Number,Billie Eilish,2021-07-30,7bcy34fBT2ap1L4bfPsl9q,70,pop
160,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",2021-06-11,5zFglKYiknIxks8geR8rcL,71,pop
161,Goodbye (from the series Arcane League of Legends),"Ramsey, Arcane, League of Legends",2021-11-05,50qY6EQTt33QAUQnDgbYOS,64,pop
162,Girls Want Girls (with Lil Baby),"Drake, Lil Baby",2021-09-03,37Nqx7iavZpotJSDXZWbJ3,72,pop
163,Guns for Hire (from the series Arcane League of Legends),"Woodkid, Arcane, League of Legends",2021-11-13,38x5NsjgoLaYCnhAghHdyo,64,pop
164,Sunshine,OneRepublic,2021-11-10,5r43qanLhUCdBj8HN3fa6B,67,pop
165,SI TÚ SUPIERAS,Feid,2021-12-17,6qtDKAKZhJfVziibsoGBBj,58,pop
166,Red (Taylor's Version),Taylor Swift,2021-11-12,4OAuvHryIVv4kMDNSLuPt6,69,pop
167,22 (Taylor's Version),Taylor Swift,2021-11-12,3yII7UwgLF6K5zW3xad3MP,68,pop
168,Acapulco,Jason Derulo,2021-09-03,3eJH2nAjvNXdmPfBkALiPZ,64,pop
169,Confession,Babyboy AV,2021-10-22,7IAzRTQQz6Aoywj0R1Qce5,65,pop
170,LALISA,LISA,2021-09-10,7uQZVznj0uQOGC9KhV2Mg6,65,pop
171,Drunk-Dazed,ENHYPEN,2021-04-26,1wcr8DjnN59Awev8nnKpQ4,69,pop
172,Living Legend,Lana Del Rey,2021-10-22,6pZ9Nj3vzj1RW4ZkR9GcQ9,68,pop
173,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal",2021-03-18,3lR4O0vtkhCAvVEUEWUL0S,66,pop
174,Male Fantasy,Billie Eilish,2021-07-30,4ak9GGe6afmi2HbxEjvhIC,68,pop
175,Permission to Dance,BTS,2021-07-23,3XYRV7ZSHqIRDG87DKTtry,69,pop
176,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,2021-08-17,1fKFxmSByZfjwVSbq0PHye,64,pop
177,Ain't Shit,Doja Cat,2021-06-25,5lAnYvAIkSDNXqfo7DyFUm,72,pop
