,track_name,artist_name,release_date,id_track,popularity,genero
84,Ojitos Lindos,Carlos Sadness,2022-12-09,6d75HkONd1lWqz7EqhTXwT,40,indie
85,Wet Dream,Wet Leg,2022-04-08,260Ub1Yuj4CobdISTOBvM9,62,indie
86,American Teenager,Ethel Cain,2022-05-12,4ltqfN12ohaVZdM6C45gMg,64,indie
87,Lejos,"Babi, Albany",2022-12-22,1PbIKx9rhDslGVpW9Fo1Fq,39,indie
88,Wild Child,The Black Keys,2022-05-13,02bJ6uGeHKfNOhIc9qyA8e,60,indie
89,Madrid Nos Pertenece,Biznaga,2022-04-22,2Gyl6PbDuegfFqroGZAEVE,33,indie
90,The Exit,Conan Gray,2022-06-24,6PDWMQJ55ZYrGrSx3EZzl4,65,indie
91,So Much Wine,Phoebe Bridgers,2022-11-17,4ZPNGLtydYARKP681L3TAF,54,indie
92,this is what falling in love feels like - Leon Leiden Remix,"JVKE, Leon Leiden",2022-05-06,0T2zPVlS2Oyy0BXlmvYKTe,57,indie
93,QUEREME,"LOUTA, WOS",2022-06-16,0bhWW1Bve1Ng6kEm8WjiQA,56,indie
94,Mariella,"Khruangbin, Leon Bridges",2022-02-18,3dvXRk7TZ929m21p49RR5P,65,indie
95,María la Curandera,Natalia Lafourcade,2022-10-28,1xNi99xP8ioHUGXB5HrpNb,56,indie
96,Strangers,Ethel Cain,2022-05-12,5Cc0Pe8p7c2OJxMj07ywvc,65,indie
97,INFERNO,"Sub Urban, Bella Poarch",2022-06-03,6e2YNCn1sP5eqnUe17vtxv,63,indie
98,dancing,NEIL FRANCES,2022-01-28,2blNIRZz1KKV4fAC5OgI1o,62,indie
99,Ode to Vivian,Patrick Watson,2022-04-22,07fTxMoFSuuWZw0WqlAgit,60,indie
100,Orange Juice,Noah Kahan,2022-10-14,07UFnnK3uPIuKv5Rs9TmXl,71,indie
101,Spitting Off the Edge of the World,"Yeah Yeah Yeahs, Perfume Genius",2022-09-30,0JX23XA8E7aN1Chj32kgVn,61,indie
102,Moves,Suki Waterhouse,2022-05-06,6TT7B4MigCJCc0tqKYEpZC,66,indie
103,Envious,SAULT,2022-11-11,5QrhTxjhRFYqYjQeT0tqEa,60,indie
104,Possibility,Lykke Li,2022-12-02,1sFbPuShR6R8v6vSMkx02x,60,indie
105,Mad at Disney,salem ilese,2022-10-07,0PlzctO0nv2sSIFmqDSE6h,62,indie
106,Sunbeams,NSH,2022-07-28,16hV7KbASg4EWoEymJerRA,54,indie
107,Pink Pony Club,Chappell Roan,2022-04-23,6rcuy6XqlB9bqvtIRDl25u,63,indie
108,PS5,"salem ilese, TOMORROW X TOGETHER, Alan Walker",2022-10-07,3YQkC6dE9YE9sH1751qqEr,63,indie
109,October Passed Me By,girl in red,2022-10-14,0AjcdGri5vhJsmZnduCEqd,58,indie
110,The Last Goodbye,"ODESZA, Bettye LaVette",2022-02-08,4XeIiGpUBshIfs9yrBDVZC,56,indie
111,New Perspective,Noah Kahan,2022-10-14,1M39ETXmej4g9EMSeXPUgj,69,indie
112,My Mind,Ryan Harris,2022-04-29,3kxGvXqQDSOTo2KC6bEHNF,54,indie
113,Somos Instantes,Caloncho,2022-06-01,4eWC4PIRnCAiSo028OWh62,58,indie
114,U&ME,alt-J,2022-02-11,7Kl5wPMTXal1ZUMqSSKVa0,53,indie
115,The Red Means I Love You,Madds Buckley,2022-04-22,3FD23QWCO0aP7fzKXHCDE8,63,indie
116,B-Side,"Khruangbin, Leon Bridges",2022-02-18,2DccHqTquzubziHAPZRdct,58,indie
117,The View Between Villages,Noah Kahan,2022-10-14,6PdWPdgPoVCT9WLFMVnhxx,67,indie
118,Pasilyo,SunKissed Lola,2022-10-28,0uZFcsx96wzbixsULmrg8o,72,indie
119,Dueles Tan Bien,Bruses,2022-05-31,5CXIcaCtSSdMu8e53hWAr8,55,indie
120,this is what heartbreak feels like,JVKE,2022-09-23,4RxdAzEmkPXTiIU6ULLoXh,62,indie
121,hate to be lame,"Lizzy McAlpine, FINNEAS",2022-04-08,26MJjeJ0NSOQDKeZzrEFMl,61,indie
122,BILLIE EILISH.,Armani White,2022-05-19,27ZZdyTSQWI7Cug2d2PkqV,62,indie
123,Have A Little Faith In Me,SYML,2022-06-24,6CC7m07iUQA2oKr2Ky4gRl,51,indie
124,doomsday,Lizzy McAlpine,2022-04-08,4WjxtORnwPavm5PDsAWJEc,65,indie
125,last day on earth,Tai Verdes,2022-01-13,0fVDu1evgjX9CFD0cmuRrM,52,indie
126,Simulation Swarm,Big Thief,2022-02-11,2FwDApgXk91kXvqy2oB7dz,64,indie
127,golden hour,JVKE,2022-07-15,34VhnIUNsHQFDyxhymwnZl,52,indie
128,dumb dumb - sped up,mazie,2022-09-28,2pJmSaPh5lMe4npn0Z6m8A,59,indie
129,Elephant Gun,Beirut,2022-01-28,5loVmc3MmtYGsTw12eDgcU,50,indie
130,There’d Better Be A Mirrorball,Arctic Monkeys,2022-08-30,0yowbJnnbTLpr99f9l1uba,55,indie
131,Used To Believe,NSH,2022-05-19,6ErCBDr5mfwDIVXE5uIGYp,49,indie
132,Sidelines,Phoebe Bridgers,2022-04-15,4SKvKJaqkRl1bUZWEqTYzl,63,indie
133,"Sex, Drugs, Etc. - Sped Up Version",Beach Weather,2022-12-16,6SWVr6T3yQS6gZ9gQHrr2b,58,indie
134,Sun Bleached Flies,Ethel Cain,2022-05-12,6fKIyDJHZ9m84jRhSmpuwS,60,indie
135,Radio Up,Paper Planes,2022-05-20,5HXLLBAf7cwiN6ycus4Azo,53,indie
136,El Momento Perfecto,El Zar,2022-11-04,7LUepo06YjPnIoDVmiwYlJ,56,indie
137,atravesao,Elsa y Elmar,2022-04-28,6ZQau5OYmv8C3iZb8WUQLF,47,indie
138,Homesick,Noah Kahan,2022-10-14,0jkzxxDG8z3Y5OmfNl1VM0,67,indie
139,"Elliot's Song - From ""Euphoria"" An HBO Original Series","Dominic Fike, Zendaya",2022-03-04,7JIIY2oDPFkURYMCLJuzhe,56,indie
140,I'm In Love With You,The 1975,2022-10-14,12g9IeQzX7xECLNxz8dpb5,63,indie
141,GOOD TIMES,Jungle,2022-05-30,6I6QkE2UVSj9YX48oRrD6e,56,indie
142,cats in the cold,mage tears,2022-08-17,4BNT04XPD3HK3MOCIlvbtP,62,indie
143,Femininomenon,Chappell Roan,2022-08-12,11A0lCLTCw1pLyuPqYMoxX,59,indie
144,Yours,Conan Gray,2022-06-24,3rPVtXLBfJz59U1LgrGHhb,58,indie
145,The Last Goodbye,"ODESZA, Bettye LaVette",2022-07-22,2gQK13gXYZRq2MgvPJyHx8,57,indie
146,Your Name,"Lissom, Julien Marchal, Lowswimmer",2022-05-20,5EmnML3A4xDb5aI9iWY23F,52,indie
147,Disaster,Conan Gray,2022-06-24,3SWGtKHaCFEUqfm9ydUFVw,58,indie
148,Body Paint,Arctic Monkeys,2022-09-29,11jRCxY01k9jvCdUru0EeP,54,indie
149,Casual,Chappell Roan,2022-10-28,4cEVbTyE1o7ZcgKU3wK8gH,60,indie
150,Memories,Conan Gray,2022-04-15,7AYP21Q4qnxw2WxETEvSRb,57,indie
151,Sculptures Of Anything Goes,Arctic Monkeys,2022-10-21,5hljqZrl0h7RcIhUnOPuve,55,indie
152,What I Do,Sons Of The East,2022-09-23,27V9QAXyt9u9itQpS7A7lO,51,indie
153,There’d Better Be A Mirrorball,Arctic Monkeys,2022-10-21,1zx6GSqLYI2ynzAHnPRKBR,55,indie
154,Blood Upon the Snow,"Hozier, Bear McCreary",2022-11-09,5cgacDGTfR9sm4W03syTyX,57,indie
155,Red Flags (feat. Montaigne),"Tom Cardy, Montaigne",2022-12-09,75NpiadMk9sKKtGdlfuztV,57,indie
156,LA FINE,Måneskin,2022-12-16,6DPE8tGV9lzKALNnvuY9dS,48,indie
157,Fighter,The Score,2022-03-18,4gi2kndWShH9kDbb9kBfs6,54,indie
158,Alive - Anyma Remix,"RÜFÜS DU SOL, Anyma",2022-08-12,51a3PbfoqGIQsqZXKd2YWf,54,indie
159,eyes don't lie,Kingfishr,2022-09-09,7mVBncqtMZeCC6lnOx4GSv,44,indie
160,Free,Otis Kane,2022-04-15,2d3Es6Rb6FFtl2MQibpclo,52,indie
161,Frutillas con Crema,un muerto mas,2022-12-16,593wo8qHVfasps1XCO0Xht,48,indie
162,Pajarito colibrí,Natalia Lafourcade,2022-10-28,3Kyaxx0AhnwJSQOUMBGrlz,50,indie
163,A House In Nebraska,Ethel Cain,2022-05-12,6UxAKocZd98MRn0u5obryV,58,indie
164,CHOKE,The Warning,2022-06-24,1GQv9r0tn00ZfHTw92jAcW,53,indie
165,"Everywhere, Everything",Noah Kahan,2022-10-14,32iNr3J93tqFkxaMYwdRYi,66,indie
166,My Kink Is Karma,Chappell Roan,2022-05-06,3U7kZNOF7SX1DtkkLhzoeq,57,indie
167,Chaise Longue,Wet Leg,2022-04-08,0nys6GusuHnjSYLW0PYYb7,55,indie
168,Oh Caroline,The 1975,2022-10-14,14dJexYlvd3t3XAtD1pYW1,60,indie
169,Aglio e olio,"Fulminacci, Willie Peyote",2022-03-11,3AvqtcseWAUMjxuHeUAfsn,54,indie
170,Enemies,The Score,2022-03-18,3LBLmC8gqvt1l43kdpx43w,53,indie
171,Suicide Cleanup,Birth Day,2022-06-10,5ibob4IdqDLEBi176GswYc,62,indie
172,Body Paint,Arctic Monkeys,2022-10-21,42GuKw49pPxNAkIhWGwgFs,54,indie
173,Motels,Royel Otis,2022-08-04,1V888fh2JLVzMElr1pEz6Z,56,indie
174,You’re here that’s the thing,beabadoobee,2022-07-15,68SSN8C0cJmUEXJkGyNYqe,65,indie
175,Rosewood,Bonobo,2022-01-14,2ZaL63zLMDr6H18El2EIt9,52,indie
176,Naked In Manhattan,Chappell Roan,2022-02-01,1IfgSUsltB1wGK9SzK7SDa,57,indie
177,Black Out Days - Sped Up,"Phantogram, Speed Radio, Esteve",2022-06-03,2pXZpxidEYMMNUlPOBADGa,57,indie
178,Head Up,The Score,2022-03-18,4Y4ldFPbe39m81tRLOcIWd,52,indie
179,Change,Big Thief,2022-02-11,3HFBqhotJeEKHJzMEW31jZ,55,indie
180,Sage Motel,"Monophonics, Kelly Finnigan",2022-05-13,0AmK67QC3fhZYvFw74f0fD,52,indie
181,MISA MISA!,"CORPSE, Scarlxrd, Kordhell",2022-08-26,2biZJ6YK8Pz1bUby8VDV3Q,58,indie
182,Fight for Love,SAULT,2022-11-11,1LPQheJpIsG8rlUkCmZx2D,54,indie
183,Sunny day,beabadoobee,2022-07-15,12UQIJePnGeLmpVReYpG2w,64,indie
184,how deep?,Tai Verdes,2022-08-26,0VcWp30A3hSJrPjdDEHeNE,53,indie
185,Talk,beabadoobee,2022-07-15,4tf04WrZTy60CawyvueIdK,63,indie
186,Como me encanta,Kevin Kaarl,2022-08-25,5QLw2hi44Hhc9okMOF4VLT,56,indie
187,Gilded Lily - Sped Up,Cults,2022-10-26,0M6urYKXizSJgtuipqmctu,58,indie
188,Movies,Conan Gray,2022-06-24,6FH6fmlh9DbvssuEQyQEVd,56,indie
189,Should've Been Me,Mitski,2022-02-04,5FQ9NDyx3KZXhovWWq4Gxo,57,indie
190,reckless driving,"Lizzy McAlpine, Ben Kessler",2022-04-08,5GpEHUNI0T7L7H3DnAaBXh,57,indie
191,She Calls Me Back,Noah Kahan,2022-10-14,1LvU6IFqQnXOIwJyBDb2io,63,indie
192,Foreign Language,"Flight Facilities, Jess",2022-06-29,5JFDFNp3jzckTyB0QwHuwp,55,indie
193,Everything Eventually Ends,"L'Impératrice, Rejjie Snow",2022-10-06,5LInOGDHqrgetnMlnvaDNq,52,indie
