,track_name,artist_name,release_date,id_track,popularity,genero
205,Dance Now (feat. Kenny Mason),"JID, Kenny Mason",2022-10-31,2WrldKXSBVbNNm3A9vJryi,62,rap
206,Gimme the Light,Sean Paul,2022-11-11,5WavgurgGX48eZv1q1E3on,58,rap
207,She Bad,Khantrast,2022-01-22,0VjBlyHOKvMwbSdMmyiFEp,59,rap
208,We Cry Together,"Kendrick Lamar, Taylour Paige",2022-05-13,67XC51nlZncNpHmZ8rOU9a,62,rap
209,Umbrella (with 21 Savage & Young Nudy),"Metro Boomin, 21 Savage, Young Nudy",2022-12-02,2Yt4SXIgmoaPZHGdRafp4P,63,rap
210,Si En Tu Mente Estuve,Nsqk,2022-11-23,6EjBcoyPVn99cpRfoDiuRf,58,rap
211,Leave a Light On (Talk Away The Dark),Papa Roach,2022-04-08,0b6fNjbiW4uF0W01GAfRVg,60,rap
212,Cuando Yo Te Conocí,"Alex Zurdo, AZ Family",2022-01-07,69hFBsRNHaKuCkraGiExgA,56,rap
213,ROLE MODEL,Brent Faiyaz,2022-07-08,1wGpEisE7VmhhSazD8hZ5l,66,rap
214,Talk,Yeat,2022-09-09,0oO1AbL92F6329z13C2qQH,65,rap
215,pushin P (feat. Young Thug),"Gunna, Future, Young Thug",2022-01-13,3XOalgusokruzA5ZBA2Qcb,65,rap
216,Gospel (with Eminem),"Dr. Dre, Eminem",2022-02-04,3a2jFwnts4Cf0OwJbK61SL,58,rap
217,Magic,Kouz1,2022-06-26,0REGVtNYPnuyt95rcQodmU,45,rap
218,Makhelaw magalou,Manal,2022-06-30,0jqUiExctgLt7bcghvD7Kw,47,rap
219,On tha linë,Yeat,2022-02-18,37nYSBS0MfRCm913QwCCYo,65,rap
220,DEAD MAN WALKING,Brent Faiyaz,2022-07-08,2c2tlXfEmLgUNvxngIi1qL,68,rap
221,Bump Heads,"Eminem, Tony Yayo, 50 Cent, Lloyd Banks",2022-05-26,4OYGHze5MiMkgozardIRxU,59,rap
222,Girl Of My Dreams (with SUGA of BTS),"Juice WRLD, SUGA, BTS",2022-03-18,59bY27SZQ4r25o02vqOhgC,61,rap
223,Sweetest Pie,"Megan Thee Stallion, Dua Lipa",2022-08-12,3JXF3LsUjyDIHjuwhXxdjo,60,rap
224,i see london i see france,bbno$,2022-10-21,34jYdKass63B8LM94KoHQi,59,rap
225,Cooped Up / Return Of The Mack,"Post Malone, Mark Morrison, Sickick",2022-10-21,6Ole34qqbgkZ60IyrcVm7e,65,rap
226,Stars In The Sky - From Sonic The Hedgehog 2,Kid Cudi,2022-03-25,0WFOl7P9gowO92fuI0eJIZ,58,rap
227,ZERO,7-Toun,2022-06-17,7ew0xrQ7NSO7HtxRL6p7h9,43,rap
228,Pop Star,Coco & Clair Clair,2022-11-04,0widrZ6KVNuIPhbM1rWPDR,60,rap
229,Already Dead,Juice WRLD,2022-03-18,1hB3M3POeKMLxcEFEvPeqU,64,rap
230,The Heart Part 5,Kendrick Lamar,2022-05-13,5qbhVL3vB7HwWvb0042B7y,59,rap
231,Fetty Wap,Maes,2022-11-09,5HavMB9WGE33KK6NL8XjXl,51,rap
232,How high,"Moro, ElGrandeToto, Skizo Beats",2022-01-28,6ENLajiEU6MkPq4SvXHXtW,44,rap
233,Metro Spider (with Young Thug),"Metro Boomin, Young Thug",2022-12-02,2VtgzixdB967bHDNu5A1nh,61,rap
234,Me and My Brother,5ive,2022-04-15,50lrN3hA1d3bHpeW0Dcvzv,60,rap
